0,Добрый день! Можно ли в него дополнительно поставить SSD?,

0,Потянет ли он GTA 5?,

0,День добрый! Хотел бы уточнить какой стоит блок питания и материнская плата. Так как такой мощный проц потребляет не мало и комп может "помирать".,

0,матриця IPS,?дякую,

5,хотел уж покупать очередной ноут как домашний ПК но, вспомнил про этот формат. очень удобная штука! места на столе занимает как ноутбук, но по производительности и цене как ПК! пока очень доволен!,Переваги: большой! :),Недоліки: долго выходит из "режима сна",

0,Видео карта "ноутбучная"? Спасибо,

